reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AAYK74J6CG4N,B00DNNWNZG,Lena Proutt,"[0, 0]",I love it,5.0,Five Stars,1405641600,"07 18, 2014"
A36FQ6VQNC6RR7,B00DNNWNZG,Lindsay Feagin Robins,"[0, 0]",This item is perfect and fits all NFL stadium rules and regulations.  Lots of room and shipping was fast.  Very satisfied!,5.0,Great product.,1388016000,"12 26, 2013"
AQAVFNPEHFKDR,B00DNNWNZG,LS,"[0, 0]","Loved that this bag has a long shoulder strap.  I was asked by several people where I got the bag.  Like others have mentioned, this would be a five star review if the bag completely zippered.  There are small openings on the top where the bag doesn't enclose everything- rain can get in.",4.0,Just what I needed,1403222400,"06 20, 2014"
AIQ3KQGOMHNR7,B00DNNWNZG,Lystra Mentor,"[0, 0]","Awesome bag, use it every day for work",5.0,awesome bag,1405641600,"07 18, 2014"
A3PPLDK6RDBNMR,B00DNNWNZG,Michigander,"[0, 0]",This bag is well made and should last for many years.,4.0,Four Stars,1405814400,"07 20, 2014"
A2XQN350ETKG0H,B00DNNWNZG,N. Hash,"[0, 0]","The NFL handed out a clear, &#34;approved,&#34; drawstring bag as the beginning of this season. Every woman that I talked to complained that it wouldn't stay closed and we worried that it left our valuables at risk of falling out! I then ordered a clear backpack. I liked it, but the 1st time I tried to use it, they confiscated it saying it was 2 inches too tall! (Sigh!) I tried again with this bag. I love that it zips, and has a flat bottom. It also has a small zippered pouch up near the zipper. It works really well. The only reason I didn't give it a full 5 stars is that the zipper at the top has space on either side. If it went ALL the way across the top, it would be perfect!",4.0,Much better!,1389657600,"01 14, 2014"
AQIFHBT4NVGOT,B00DNNWNZG,Olivia carr,"[0, 0]","I didn't think a plastic purse was going to be decent, but it is. I work in a place where we have to carry see-through bags, and this really impressed me. All my coworkers (the ladies) want one now.",5.0,better than expected,1393027200,"02 22, 2014"
A364L0RHSX6M31,B00DNNWNZG,Pam Cranford,"[0, 0]",I gave this away to my daughter in law because it was really too big for what I needed. She will use it more because she has two boys. Also I did not like that it did not completely close at the top zipper.,1.0,Not So Much,1403913600,"06 28, 2014"
AAKOH5C6JOKVW,B00DNNWNZG,"Tia Armstrong ""Tia Armstrong""","[1, 2]",I really enjoyed my order of the clear tote bag. It was not to big and it holds everything in it that I need.,5.0,Tia A.,1394755200,"03 14, 2014"
A3UEGAE37EDIZP,B00DNNWNZG,"Tippin Fan ""Joana""","[0, 0]",Excellent deluxe clear bag!  I love the small zip-up chain person inside and the shoulder strap too! I recommend this bag to anyone.,5.0,EXCELLENT,1402358400,"06 10, 2014"
AKM5RU1SHAPYQ,B00DNNWNZG,Tracy M. Curry,"[0, 0]","Great tote to carry all my items, IPad, notebook wallet for work. I love the straps so I can carry or wear!",5.0,Awesome!,1395964800,"03 28, 2014"
AMWQ84ML3DGVK,B00DNNWNZG,triple trouble,"[1, 1]",I really like this bag.  It's perfect for events that require clear bags.  I order two different bags and this is by far the superior product.,5.0,great size and style,1397001600,"04 9, 2014"
A19SGHVTABZTHB,B00DNNWNZG,Trisha Anderson,"[1, 1]",Thought they were inexpensive and I think you will need  a clear bag to get into all future sporting events,5.0,Great clear bag for events,1391817600,"02 8, 2014"
A1B1AJ012U8GR,B00DNO09DS,JenTay,"[0, 0]","Its a wallet. Nothing special. I like this company and their products and if you do too, then you should like it. The colors are vibrant and it was made with good quality. I don't like the little string they provided as a handle, it seems dinky and I wouldn't trust it. It also didn't hold as much as I thought it would, I'm hoping it just needs to stretch out like my previous Kavu wallet.",4.0,Eh.,1402963200,"06 17, 2014"
AYJ78JMM2OO91,B00DNO09DS,Vaunda Giberson,"[0, 0]",I love this little wallet.  It holds everything I need to hold and the color is cute too.,5.0,Five Stars,1405123200,"07 12, 2014"
A3QMC13RPCR4DR,B00DO74PNY,Kathleen Mulhern,"[3, 3]","Was disappointed these were not exactly what I ordered.'The shoes I ordered, as you can see from the picture,were peep toes.  The pair I received were closed toes.I kept them because they were navy blue and foldables.Just leary about ordering shoes off line again.",3.0,INCORRECT SHOES,1403136000,"06 19, 2014"
AI3RM5BWRBQNW,B00DOBL1DM,Ashley King,"[0, 0]",The color is orange and the shoes had black smudges all over them.,1.0,One Star,1404864000,"07 9, 2014"
A3TZOQ1708L44C,B00DOBL1DM,Carla,"[1, 1]",These shoes are so cute and comfy. They fold up and easily fit in your purse. I use them all the time!,5.0,Love,1398297600,"04 24, 2014"
A3IK9KXA0KNGSI,B00DOBL1DM,Coco,"[1, 1]",These portable shoes arrived ahead of time and were as described.  I just which they were a little more attractive.  Did not care to much for the material.,4.0,Portable Shoes,1399766400,"05 11, 2014"
A55CZ3WYVE17O,B00DOBL1DM,Cynthia P.,"[4, 4]","I bought these shoes far an all-day even where I'd be wearing heels most of the time, but wanted some flats in my bag for walking between venues. The texture and pointed toe made it look like a &#34;real&#34; shoe, as opposed to folding ballet flats, which IMO just look like Isotoner slippers. The pouch included with the shoes also folds out to a larger tote bag, which was an unexpected and neat surprise.",5.0,Great for travel.,1393200000,"02 24, 2014"
A3K7BLAR9SMS00,B00DOBL1DM,Letti Prieto,"[0, 0]",Products really small,2.0,Two Stars,1405382400,"07 15, 2014"
A1RAUAJGMXQ5HV,B00DOBL1DM,Melissa,"[0, 0]",The description says HOT PINK not even close more like orange or coral it was very disappointing. If not for that would have got five stars.,1.0,color is wrong,1403913600,"06 28, 2014"
A1XKQX71GJASJR,B00DOBL1DM,"Suzanne Deneuve Hall ""Suzanne""","[1, 1]","Soles are thick, pleather is thick, I bought the beige ostrich and I wear a size nine, it fits perfect in the 9-10 size. Great little bag, perfect for wearing into church in the winter and then changing into my heels. Or just wearing around for that matter, they are comfortable. I did however get them for occasions where I need flats for a bit and then changing back into heels. These are perfect. I bought brown ones also and am back to find black.",5.0,Perfect!,1397001600,"04 9, 2014"
ANWGD2VN08J6,B00DOBL1DM,Tami Shaw,"[1, 1]",These were exactly what I was looking for to slip into my carry on for simple black flats! Looked great on too.,4.0,Perfect for Travel,1399334400,"05 6, 2014"
A22Q8JSIZWC0BJ,B00DOCO5M0,Charlotte_ Erin,"[0, 0]",I would give this less than 1 star if I could. I bought these slip-ons with low expectations and they failed to meet them. I read several reviews that mentioned that they fit small so I ordered a size extra large (size 11-12) for my size 10 foot in the leopard. I received a size 10. Even though they weren't the size that I ordered I kept them because they fit. I only wore them once and they cracked and peeled during my first use. The material peeled away where the design meets the sole all along the edges revealing the white material underneath. I wasn't expecting the shoes to last forever but I thought I could get more than one use out of them. Buyer beware!,1.0,Don't waste your money!!!,1402876800,"06 16, 2014"
A9SMIO9OL033U,B00DOEYF3W,Ainjel,"[0, 0]","They are exactly what you see, and they are very cute. They fit well. Abut elbow length. No issues at all.",5.0,So Cute,1396569600,"04 4, 2014"
A3BLI4WYH0PPB6,B00DOFANZ0,Anne-Marie,"[0, 0]","I love these so much, I am glad I bought two. They are perfect for folding in your purse, or just wearing normally out of your closet. I did add a small insole for comfort, as they are minimal and very flat. they are flattering on my foot, and I love the flexible canvas. my food doesn't feel cramped. I would also go with the previous suggestion to order larger than recommended. It worked out for me.",5.0,perfect closet addition,1403913600,"06 28, 2014"
ARE45GDN26DYV,B00DOFANZ0,Grumblepuss,"[0, 0]","Ordered a large 9-10 and these were really snug, looked on box and large is really sizes 8-9. Returned with no issues",1.0,"Ordered a large 9-10 and these were really snug, ...",1404691200,"07 7, 2014"
A1RAUAJGMXQ5HV,B00DOFANZ0,Melissa,"[0, 0]",Totally the best flats ever! I was skeptical because other reviewers said they ran small I almost ordered the large because of. I am so glad I didn't I wear a 9 E in women's I have quite a wide foot but these fit PERFECT! I am so happy with my purchase that I just ordered three other colors?,5.0,They fit wide feet,1402876800,"06 16, 2014"
AUDIKQMNS981S,B00DOFANZ0,Michele Bowman,"[1, 3]","Bought large and still too small. Ear an 81/2 and bought a large, way too short! Thy do not have an extra large",2.0,Poor fit,1391558400,"02 5, 2014"
A24OCLJ6P7CBXI,B00DOFAO86,Arlyn Bruccoli,"[0, 0]",The problem with shoes that span a range of sizes....they don't really fit well.,1.0,One Star,1406073600,"07 23, 2014"
A5FFCGT6MB6CQ,B00DOIZ3K2,Denise,"[1, 1]","as stated in the description they run small. I wear a size 6 in shoe so I ordered a medium 7-8 they are snug. They are fine for a spare, flat, to get you from your night out in heels to your car. They are not comfortable to wear long but they do their job&#8230;getting you out of your heals!",3.0,they run small,1399766400,"05 11, 2014"
A3T4GIX4UK9T45,B00DOJF2L6,"M. Streeter ""Madre""","[0, 0]",Because of the low price I was nervous about these flats. I wanted the quality ballet flat 'look' for a low cost.  I hit the lottery with these.  Amazing quality leather and definitely the right look.  The pouch they come in makes a fabulous shopping tote easily folded and stored in your purse.  Plus they are pretty comfy and very well made.  Wish I could get these in many colors and will if ever available.,5.0,Fantastic quality and price.,1384300800,"11 13, 2013"
A1XKQX71GJASJR,B00DOJF2L6,"Suzanne Deneuve Hall ""Suzanne""","[0, 0]","Well made, thick sole, thick pleather. I've bought several. I wear a nine and the 9-10 fits me perfectly, I'm a nine. Perfect when I need flats and back into heels!",5.0,Great quality...,1397001600,"04 9, 2014"
A1L5IAR0KXX6SS,B00DOSGWPM,Emilian,"[0, 0]","I bought it for my girlfriend, it's very nice and stylish but a bit rough around the edges (the metal parts could be done better)",4.0,it's ok,1396742400,"04 6, 2014"
A17WNDSVRHS7XW,B00DPGORDM,Amazon Customer,"[0, 0]","I ordered a large and I couldn't even get them over my hips.  I tried to check the tag to see what size I received and there was no tag.  They are completely see through.  Though they come with a teeny pair of &#34;shorts&#34; built in, it is not nearly enough to hide any underwear.  They look and feel very cheaply made.  I will be returning these at once.  Very disappointed because they look so cute in the picture.",1.0,Not at all what I expected,1380067200,"09 25, 2013"
A2LNBL0YF7H6F,B00DPQQ7BC,Ray,"[0, 0]",I DID NOT RECEIVE THE ITEM AS SHOWN. RECEIVED A WATCH WITH A PLAIN WRIST BAND.WIFE AND I WERE VERY DISAPPOINTED.,1.0,NOT RIGHT ITEM,1390867200,"01 28, 2014"
A2CGB1C7JC0DDX,B00DQ909DU,Ruth  E Borah,"[0, 0]","I am very satisfied with my wallet, there are more than enough available card spaces. I would have loved it even more if there was a closing tab included.",5.0,Wallet Review,1402704000,"06 14, 2014"
A3NA6NUINMWKBV,B00DQ909DU,Sue Medows,"[0, 0]","I wanted someting small, and it fits just perfect I hate having to dig into my purse and try to find something and can't.I love it  and it's leather.",5.0,Leather RFID Wallet -,1395446400,"03 22, 2014"
A3855QKG24L9CH,B00DQYZHAK,Cadence,"[0, 0]","Purchased this for my friend after her wallet and purse were stolen. She loves the colours of the purse, they're a beautiful vibrant watercolour theme. Would purchase again!",5.0,vibrant colours!,1401926400,"06 5, 2014"
A39EB2DG7O14N4,B00DQYZHAK,D. Borders,"[1, 1]",Bought this as a gift. Chose this brand because I have had a much larger computer bag by them for a long time and it has held up great. This bag did not disappoint either. I have seen lesser quality bags for twice the price.,5.0,Great bag-great price,1397779200,"04 18, 2014"
A2YK15BYRSH7EW,B00DQYZHAK,Elaine Grummer,"[0, 0]",I purchased this for my 16 year old granddaughter's birthday.  I know she will love it because there is just enough pink in the colorand pink is her favorite.  Good size for a young girl plus a zipper  compartment for cell phone and or car keys.  Really good looking.,5.0,Great bag and great colors,1401840000,"06 4, 2014"
A3PB7B86XSM7J5,B00DQYZHAK,Gwendolyn Hunt,"[0, 0]","its a little hot for summer though, will use it as a fall purse",5.0,Five Stars,1404864000,"07 9, 2014"
A15WM94CH1PT3H,B00DQYZHAK,"Kimberly N. Valdes ""kimburrrly""","[0, 0]",the front small pocket started to rip after 2 weeks. maybe i had too much stuff in the small bag?,3.0,inside pocket,1398297600,"04 24, 2014"
A1XCP765RCFZS8,B00DQYZHAK,Larry E. Vardaman,"[0, 0]",Great little bag. Good for hiking. Love the material. I am sure you can throw it in the wash if it gets too dirty inside. Adjustable straps. Great price. I would buy one in every color if I had the money.,5.0,A great little bag for a good price,1404000000,"06 29, 2014"
A1W8GXTV2TZDLZ,B00DQYZHAK,Meghan Emmett,"[0, 0]",Dakine is a great brand! When I discovered they made purses I was all for it. This one came in earlier than I expected and is a roomier than I thought! Holds up well so far!,5.0,I love it!,1402963200,"06 17, 2014"
A3EMWE7Y2JGKV3,B00DQYZHAK,MJ,"[0, 0]","The straps are rough on the edges so it scratches up my shirts.  It doesn't make me happy.  Other than that, the purse is nice.",2.0,Rough straps,1403913600,"06 28, 2014"
