reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,title,price,cat_label,categories,description,imUrl,file_path
AJL0GM51HGWAT,B0086KYB4M,jessruper,"[0, 0]","I couldn't believe the price I got this for.  I gave it to my fiance for his birthday and he just loves it.  The smokey grey blue color goes with just about anything and looks fantastic with jeans. Wonderful quality, brand new, perfect packaging and keepsake metal container. Great purchase.",5.0,Great watch,1374710400,"07 25, 2013","Casio G-Shock DW6900 Blue Watch, One-Size-Blue",58.0,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']",G-SHOCK The DW6900 Watch. Digital watch with resin band; LED light; 200M water resistant; shock resistant; calender; world time. By G-Shock.,http://ecx.images-amazon.com/images/I/41iMGeWIsIL._SX300_.jpg,data/amazonproduct/images/B0086KYB4M.jpg
AKM4U0D4EIA2B,B0060ON1XI,"J. Hardy ""Severn Squid""","[1, 1]","These type of bands don't last forever and watch makers always change styles... so, if you have a Forerunner 610, you better buy at least one these and have that safe and secure feeling afterwards!",5.0,Perfect Replacement Band!,1368057600,"05 9, 2013","Garmin Replacement Watch Band for Forerunner 610, part #010-11251-05",13.61,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Watch Bands']",Replacement Watch Band010-11251-05Keep your training on track with our adjustable and comfortable replacement watch band for the Forerunner 610. Includes removal tool.,http://ecx.images-amazon.com/images/I/41FOJKlWaVL._SX300_.jpg,data/amazonproduct/images/B0060ON1XI.jpg
A3PUZU9I7A4BV2,B000GGTWNY,Gary Meredith,"[1, 1]",I have worn this model of watch for years.  I ordered a replacement for the last one that wore out.W,4.0,Swiss Army Watch,1372377600,"06 28, 2013",Renegade Watch,135.0,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']",The Victorinox Renegade Watch Made in Switzerland with a precision Swiss analog quartz movement.,http://ecx.images-amazon.com/images/I/41MMMmK95oL._SY300_.jpg,data/amazonproduct/images/B000GGTWNY.jpg
A3Q5W7NJOWZJEZ,B003XF8RWC,M.Joy,"[1, 1]","It really does organize, the price is high AND one is actually enough. Making a single for 1/2 the price, would have made me a lot happier.",4.0,"You need a purse that has some stability to it, a hobo bag doesn't work so well",1378425600,"09 6, 2013",KANGAROO KEEPER (Tan),11.76,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Handbag Accessories', 'Handbag Organizers']","Set of 2: 1 regular, 1 large. As seen on TV. The incredible bag organizer. Instantly organize your bag! Change bags in a breeze! Fits small & large bags! Reversible for even more room! Keeps items neat and secure with a place for everything! Reverse the small bag & place inside large bag for even more organization. Always find what you need in a flash! Makes changing handbags fast and easy - no mess! Made in Ningbo, China.",http://ecx.images-amazon.com/images/I/51U04RtUJrL._SY300_.jpg,data/amazonproduct/images/B003XF8RWC.jpg
A3AWQXDJYKQ7I9,B00936AC6Y,Kimi,"[0, 2]",I ordered the medium unaware a medium is for shoe sizes 5-8. I would have sent them back but I tried them on and have some skin problems so I didn't send them back other than that I feel they would be nice to wear since I like walking around barefoot which most likely lead to my skin problem.,4.0,ordered wrong size,1366156800,"04 17, 2013","Nufoot Mary Janes Slipper, Black, Small",9.0,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']","Nufoot is reinventing indoor footwear, where comfort and style coexist to make for happier feet. Made with the latest sports technology, Nufoot is water-resistant, germ-proof, anti-microbial and super comfortable as the skid-resistant soles gives you a good grip on any indoor surface. No matter where you are - in your home, in the office, in the gym, in the library, on an airplane or cruise ship, Nufoot is the perfect companion for your feet.",http://ecx.images-amazon.com/images/I/41pa362zFxL._SX300_.jpg,data/amazonproduct/images/B00936AC6Y.jpg
A2NUNYG33WS4S3,B00809DO2Y,Linda Parker,"[0, 0]","It truly is lovely.  It does not fit very well, but I will keep it.  The color is very nice.",4.0,Pretty watch,1395187200,"03 19, 2014",BestDealUSA Fashionable Cute Lady Roman Numerals Dial Square Bracelet Watch,6.75,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']","#
The white and silver steel double rope style band is metallic, also great chose for you stylish in dress .
#
Roman numerals white dial with silver tone quardrate case which decorated rhinestone, the watch looks elegant and suitable for ladies to wear.
#
Adjustable bracelet band fits most of wrists of ladies.
#
Not only a cool watch ,but also a stylish bracelet . 



1x Lady Roman Numerals Dial Square Bracelet Watch",http://ecx.images-amazon.com/images/I/418OL-FhEFL._SY300_.jpg,data/amazonproduct/images/B00809DO2Y.jpg
A2C4096A28SEW9,B009CGLALQ,Bridgette Hendrix,"[0, 0]",My daughter wore these for about 5 minutes and one of them stopped working. She was so upset. I would not buy this product again.,1.0,Broke the first time they were worn,1396310400,"04 1, 2014",Silly Slippeez - Zebra Large 2/3,21.0,Shoes,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Shoes']","Silly Slippeez are the slippers that Pop to Life when you walk, skip or jump. Silly Slippeez are super comfy and oh so soft. Size XS fits shoe size 9/10. Size S fits shoe size 11/12. Size M fits shoe size 13/1. Size L fits shoe size 2/3. Size XL fits shoe size 4/6.",http://ecx.images-amazon.com/images/I/51e26583mxL._SY300_.jpg,data/amazonproduct/images/B009CGLALQ.jpg
A3R1Z2YQXZP2EL,B000WMYFQ6,Justina Flinn,"[1, 1]",This tiara is absolutely gorgeous it is a perfect fit for my head and it is going to look amazing with my wedding dress and cathedral veil,5.0,Gorgeous!!!,1374364800,"07 21, 2013",Bridal Wedding Tiara Crown With Crystal Heart 42205,15.99,Women Clothing,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Women']","These jeweled princess rhinestone tiaras are the perfect accessories for Weddings, Proms, Pageants, Parties, Birthday, Costume, or other special occasions.The SPARKLYCRYSTAL tiara comes in a keepsake presentation round clear plastic box. It's a great display for your precious tiara and to keep your pleasant memory forever.",http://ecx.images-amazon.com/images/I/51oy7bWiVAL._SX300_.jpg,data/amazonproduct/images/B000WMYFQ6.jpg
A9KOC3PXLXYSB,B000QW4ENG,Frank N. Stein,"[1, 2]","I had been shopping for a pair of Costa del Mar glasses, and was prepared to plop down $200+ for a pair, however, I stumbled across the Flying Fishermans and after reading the reviews, decided to buy four different pair at once.  After all, at $20 a pair, I was still at 50% of my Costa budget even with four pair.  Upon opening the Amazon box, I found all four pair intact, and proceeded to try them out.  The Polarization works well, they fit my big head well, and they seem durable.  I have read where some at Bass Pro have complained of the frames cracking.  They do a good job of holding to my face, even sweaty.  I will be taking all four pair to the Caribbean for two weeks, and I will give an update when I get back.  As to my first impression, it appears that I did well.",5.0,Looked at Costas ended up buying Flying Fishermans,1308614400,"06 21, 2011",Flying Fisherman Key West Polarized Sunglasses,15.74,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Sunglasses & Eyewear Accessories', 'Sunglasses']","Clean, distinctive styling and total wrap around protection are features of these sporty sunglasses.  Comfort grip nose and temple pads give them a comfortable fit.",http://ecx.images-amazon.com/images/I/31LEpNnp%2BiL._SX300_.jpg,data/amazonproduct/images/B000QW4ENG.jpg
A24NYP82HZWD45,B003VXYZ8Q,hubbardcmc,"[11, 12]","Purchased this for my husband, he likes that it is sturdy and easy to read.  Agrees with others the alarm is not very loud, although not a deal breaker.  Be aware the clip that comes with it is not worth using.  Watch was lost from this clip the first time used, found on the floor at home!  When I received this package I was very disappointed in the way it was packed.  The watch was out of the box and the slip cover for the box, rattling around in the shipping box with one bubble bag to protect it during shipping?  Instead of opening the watch box to check it out, I had to put it back together in its box to gift it.  Come on Amazon, you can do better than this!!!!",4.0,"""Watch Out!""",1326758400,"01 17, 2012",Wenger Traveler Alarm Pocket Watch,200.0,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Pocket Watches']","Wenger Traveler Alarm Pocket Watch. Classic Swiss precision and modern design for today's globetrotter. Sporting a contemporary rubber-armored design and trusted Swiss quartz movement, the Traveler Alarm is well-prepared for the rigors of travel and the demands of a punctual individual. Built-in alarm clock, retractable stand, date display... all the good stuff's here to keep the savvy explorer on tick. Bon voyage: Brushed stainless steel case and screw-on caseback; Reliable Swiss Alarm / GMT movement; Rubber travel casing can take a few knocks; Built-in alarm function and retractable stand allow it to act as an alarm clock; Luminous hands, numerals and markers for easy reading in the dark; Sapphire-coated crystal face is extra scratch-resistant; Water-resistant to 99 ft. Date display at 3 o'clock; Second time zone indicator; Case measures 52 mm (2.05""). Backed by a 3-yr. ltd. mfr. warranty. State Style. Order yours today! Wenger Traveler Alarm Pocket Watch",http://ecx.images-amazon.com/images/I/418T7vTYuTL._SY300_.jpg,data/amazonproduct/images/B003VXYZ8Q.jpg
A1E35TUZ29FXIM,B001765I0S,"Shannon T. Moore ""tiki girl""","[1, 1]",this is too small for a 19 year old model skinny as a toothpick! the silver like application on the top was falling off. no way it would fit 4-6.,1.0,too small and falling apart,1272844800,"05 3, 2010",Cabaret Dancer Adult Halloween Costume Size Small 4-6,7.7,Women Clothing,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']",Cabaret Dancer Adult Halloween Costume includes: Bodysuit only.,http://ecx.images-amazon.com/images/I/31nqt-CSnUL.jpg,data/amazonproduct/images/B001765I0S.jpg
A3D2GO2KX7WKLY,B00936AC6Y,Ian Tolleson,"[0, 0]","These are comfortable, and the sizing was great. Hard to order foot wear of any kind online and have the fitting be right.",5.0,Slippers,1398902400,"05 1, 2014","Nufoot Mary Janes Slipper, Black, Small",9.0,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']","Nufoot is reinventing indoor footwear, where comfort and style coexist to make for happier feet. Made with the latest sports technology, Nufoot is water-resistant, germ-proof, anti-microbial and super comfortable as the skid-resistant soles gives you a good grip on any indoor surface. No matter where you are - in your home, in the office, in the gym, in the library, on an airplane or cruise ship, Nufoot is the perfect companion for your feet.",http://ecx.images-amazon.com/images/I/41pa362zFxL._SX300_.jpg,data/amazonproduct/images/B00936AC6Y.jpg
A1VK6T0B9QYGDZ,B002PHLVJA,Bonnie Rosenberger,"[0, 0]","Color is not as perceived in picture.  Not as pretty.  Most importantly, they do not keep the grass out.  My feet were still green with grass upon removing the shoes.  Which was the whole point of garden shoes.  There was no return slip or papers of any kind in the box, so can not return.  Disappointed!!!",2.0,Disappointed.,1368748800,"05 17, 2013","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
A3RBIL77ES85WQ,B004CNSZ44,Jrobby,"[0, 0]","These are my first pair of sunglasses for cycling (mountain biking), and I love them. I have an extremely narrow bridge of my nose and glasses never fit me right. These are the exception. The grippy material on the nose and ears is wonderful for keeping the glasses in place no matter how sweaty you get or how bumpy the ride. The tinting on the lenses is slightly darker than it appears in the picture. The tinting is perfect for sunny or partly cloudy days, but I haven't tested them out in rain or other darker situations. They arrived with a nice satin drawstring carrying bag. I highly recommend these sunglasses and would purchase again in a second. I plan to next purchase a pair from the same brand with clear lenses for dark/night riding.",5.0,Excellent sunglasses for cycling,1402358400,"06 10, 2014",Ryders Eyewear 2012 Vela Sunglasses,38.02,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Sunglasses & Eyewear Accessories', 'Sunglasses']","All Essential styles within our Adrenaline Collection feature Durafl ex frames withlow-profi le, high-strength pinned hinges and polycarbonate lenses. These lenses are shatterproof, optically-correct, scratch-resistant and provide 100% UV protection. All styles have high-performance features such asanti-slip, hydrophilic nose pads and/or temple tips that get more tacky as you sweat so your eyewear always stays in place. Some styles also include adjustable nose pads, vented lensesand dual-density temples, offering strength andflexibility.",http://ecx.images-amazon.com/images/I/21fd584Ve8L._SY300_.jpg,data/amazonproduct/images/B004CNSZ44.jpg
A15JVOY1305KXD,B001BR3364,PhantomNeal,"[0, 0]","This is a very good barebones Chrony.  I think this is a must for air gunners.  I have several PCP and break barrel rifles, so it is always good to know how your rifle is preforming.  A must it you are doing any tuning on the PCP rifles.  I use the chrony numbers and put them into a excel spreadsheet to do all my calculations.  If you're going to use this indoors, get couple of LED lights. and some Velcro to hang the lights from the sunshades.  You need to do this in order for it to work indoors.",4.0,"Good, gets the job done",1388793600,"01 4, 2014",Shooting Chrony F-1 Chronograph (green),97.06,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']",The Shooting Chrony F1 Chronograph measures the speed of bullets and other projectiles. The Chrony F1 Chronograph Includes a jack for use with an optional Chrony Ballistic Printer (sold separately).,http://ecx.images-amazon.com/images/I/414%2BJ45jEhL._SY300_.jpg,data/amazonproduct/images/B001BR3364.jpg
